"","Feature","logFC","Average.level","T_statistic","P_value","Adjusted.p_value","GeneID","chromosome"
"89","OSBPL10",0.267483268981869,-1.04070275692251,2.58350986306323,0.0142113022256551,0.914731888412554,114884,"3"
"90","CA5B",-0.329715646083798,-2.41940279527618,-2.5769172906855,0.0144393885521526,0.914731888412554,11238,"X"
"91","AFF4",0.277906415233591,-2.14636275297824,2.57131300052981,0.0146359276531456,0.914731888412554,27125,"5"
"92","CTSG",-0.917592045607077,-0.241789700624718,-2.57023169073774,0.0146741306918585,0.914731888412554,1511,"14"
"93","SLC35A3",-0.268205459816543,-0.258589134332022,-2.56825471082065,0.0147442153716816,0.914731888412554,23443,"1"
"94","ABL1",0.246614972840015,-2.38464690663552,2.56743831711654,0.0147732465709816,0.914731888412554,25,"9"
"95","FBXL17",-0.299817631514489,-1.41017046789625,-2.56419852759941,0.0148889735686783,0.914731888412554,64839,"5"
"96","TRAK1",0.687712063732181,-3.40830776951392,2.56353679608957,0.0149127132728002,0.914731888412554,22906,"3"
"97","HMGN5",0.43237199379438,0.179290942929307,2.54787838458566,0.0154847167239917,0.914731888412554,79366,"X"
"98","H2AZ1",0.279698783356475,5.31068042750308,2.53997714990672,0.0157809386449014,0.914731888412554,3015,"4"
"99","PDE3B",0.368759828415952,-1.31575678856518,2.53632765541706,0.0159195092706512,0.914731888412554,5140,"11"
"100","C1QL1",0.81475951784191,-3.62919804929803,2.53150880632666,0.0161041910568635,0.914731888412554,10882,"17"
"101","AMIGO1",0.304773217510255,-1.34016366933604,2.52941128881898,0.0161851905503285,0.914731888412554,57463,"1"
"102","SGSM1",0.241915815981273,0.493217819414231,2.5257653459965,0.0163268753025802,0.914731888412554,129049,"22"
"103","IRX2",0.455312510955165,-4.68443755723318,2.52186809101779,0.016479583432701,0.914731888412554,153572,"5"
"104","MCOLN3",0.481989337240244,-6.17852712243884,2.52048136641052,0.0165342353112494,0.914731888412554,55283,"1"
"105","MMAB",0.339898935919287,1.39231588284929,2.52031496044883,0.0165408046519,0.914731888412554,326625,"12"
"106","ERF",-0.342014036767714,-2.35021713004483,-2.51766880378545,0.0166455911534165,0.914731888412554,2077,"19"
"107","HMGXB4",0.491925294514007,-4.98725840063571,2.51422110708042,0.016783031068434,0.914731888412554,10042,"22"
"108","ZNF574",-0.267004358351284,-1.81491815359435,-2.5141312298847,0.0167866278258753,0.914731888412554,64763,"19"
"109","RAC3",0.243608406776392,-0.554254817449872,2.51393435757746,0.0167945088436774,0.914731888412554,5881,"17"
"110","IDH3G",-0.167432838733004,1.91613604268827,-2.51308728418717,0.0168284568273407,0.914731888412554,3421,"X"
"111","NEGR1",0.306680072196678,-0.407013213113645,2.51149166968465,0.0168925747612446,0.914731888412554,257194,"1"
"112","VSNL1",0.440620383109638,-0.791969489316144,2.50876635706748,0.0170026061304583,0.914731888412554,7447,"2"
"113","SHROOM2",0.259418892512381,-0.797569458152551,2.50640412059512,0.0170985094298667,0.914731888412554,357,"X"
"114","HECW2",0.313773850778215,-1.2544659245566,2.50573179173001,0.0171258954115269,0.914731888412554,57520,"2"
"115","PRADC1",0.346572669954036,-3.62904201812462,2.50369046189066,0.0172092912414495,0.914731888412554,84279,"2"
"116","FHIP1A",-0.436860130811457,-2.45650765470938,-2.50179135003087,0.0172872106640365,0.914731888412554,729830,"4"
"117","ADAM15",0.521032396876809,-4.86975133252373,2.49610639234736,0.0175223955660349,0.919251828925829,8751,"1"
"118","FBLN7",0.321823245584524,-0.512927550630949,2.46555227257597,0.0188373057645416,0.936326878007133,129804,"2"
"119","AASS",-0.256506760518255,-0.166286939611922,-2.46404098195651,0.0189046257801506,0.936326878007133,10157,"7"
"120","CEACAM1",0.355050613125239,-2.13633968328299,2.46096181998678,0.0190424662117466,0.936326878007133,634,"19"
"121","PBX2",0.335030039043209,-3.28204669973187,2.46062614305375,0.0190575482975987,0.936326878007133,5089,"6"
"122","DOP1B",0.236567837955472,0.0773848816972164,2.45338271915232,0.0193856649074655,0.936326878007133,9980,"21"
"123","MED25",0.388338086908975,-1.85760852686966,2.45226493685461,0.0194367553137265,0.936326878007133,81857,"19"
"124","ZNF687",0.191105576740991,-0.415091008957507,2.45017065719855,0.019532809127355,0.936326878007133,57592,"1"
"125","SCG3",0.406872612419822,2.02817960694772,2.44827329465927,0.0196202048738001,0.936326878007133,29106,"15"
"126","MADD",0.208680804209904,0.191059218059211,2.44628180687383,0.0197123195471201,0.936326878007133,8567,"11"
"127","DPH6",0.394085921289579,-2.34165833329237,2.44085927260303,0.0199651360741156,0.936326878007133,89978,"15"
"128","WBP4",0.377653171464522,-3.41852939042276,2.4394814374343,0.0200298443459588,0.936326878007133,11193,"13"
"129","SYT17",0.281977116707216,-0.261037268990731,2.43941029414495,0.0200331906819296,0.936326878007133,51760,"16"
"130","NBR1",-0.214809972462774,-0.906064272549127,-2.4378378304643,0.0201072841385758,0.936326878007133,4077,"17"
"131","ZMYM2",0.218135309898175,-1.54243755912194,2.43017798567265,0.0204717931342843,0.936326878007133,7750,"13"
"132","PLPP5",-0.380725166227268,-2.8128776884483,-2.42933311455628,0.020512364242987,0.936326878007133,84513,"8"
"133","NSUN6",-0.404440107345285,-2.1234956287325,-2.42034105191158,0.0209487244562812,0.936326878007133,221078,"10"
"134","CYB561D2",0.166377972413073,-0.350307577777533,2.41845992155092,0.0210410719411905,0.936326878007133,11068,"3"
"135","SRCIN1",0.342323412305969,-0.525925112362714,2.41516135578492,0.0212038977361884,0.936326878007133,80725,"17"
"136","ADH1C",-0.678344526331169,0.769139390985493,-2.41463434086259,0.021230018462873,0.936326878007133,126,"4"
"137","RPS6KA3",0.220599867505083,2.31122997896459,2.41309543601229,0.0213064595774499,0.936326878007133,6197,"X"
"138","JSRP1",0.332640523142163,-1.61189760307789,2.41247787116864,0.0213372058074183,0.936326878007133,126306,"19"
"139","DUSP26",-0.512796246220583,-2.17105768811098,-2.40987451363596,0.0214672610716102,0.936326878007133,78986,"8"
"140","CTNNAL1",-0.376054351575593,-0.69856476321244,-2.40968706379736,0.0214766532059049,0.936326878007133,8727,"9"
"141","SLC25A6",-0.203872743530854,5.48989184561313,-2.40715398986913,0.0216039390849804,0.936326878007133,293,"c(""X"", ""Y"")"
"142","CPSF4",0.343194731826812,-2.52733926205086,2.40561961172214,0.0216813739314042,0.936326878007133,10898,"7"
"143","STEAP4",-0.494283481240394,0.821271007070021,-2.40077830513027,0.0219273541064235,0.936326878007133,79689,"7"
"144","CADPS2",0.354912841742713,-0.487475904853718,2.39112512649715,0.022425398469799,0.936326878007133,93664,"7"
"145","RNF13",0.301001768535293,-2.13795234339266,2.38992366919733,0.0224880994494394,0.936326878007133,11342,"3"
"146","SERPINI1",0.305974544051551,-0.313503677300989,2.38967107074528,0.0225013021372763,0.936326878007133,5274,"3"
"147","BICRAL",0.53612235226836,-3.18163415086722,2.37219326041437,0.0234320806248534,0.936326878007133,23506,"6"
"148","CAV1",-0.323397413324094,2.29255548134741,-2.37155964046359,0.0234664701249762,0.936326878007133,857,"7"
"149","MAGI3",0.624220530118067,-3.20793286646816,2.36834096059324,0.0236418699578051,0.936326878007133,260425,"1"
"150","FAM234B",0.238420709810512,-0.973070727392051,2.36720990486282,0.0237037874974868,0.936326878007133,57613,"12"
"151","SPPL2A",-0.452656356763997,-3.070350341936,-2.36624706044102,0.0237566123065538,0.936326878007133,84888,"15"
"152","NT5C3A",0.271083407488289,0.123299638725275,2.36333177953724,0.0239172048694024,0.936326878007133,51251,"7"
"153","MOB4",-0.247147926106039,-0.138737168417042,-2.36285833695661,0.0239433777288039,0.936326878007133,25843,"2"
"154","SLC35G2",0.486315824524135,-2.68313845623123,2.36135320617459,0.0240267567269624,0.936326878007133,80723,"3"
"155","EEIG1",0.23128873822827,-1.21622556137334,2.35985739474219,0.0241098797722296,0.936326878007133,399665,"9"
"156","SUMO3",0.292041595461462,-2.17080736644796,2.35755105250449,0.0242385545734595,0.936326878007133,6612,"21"
"157","FASTKD1",-0.252191759691905,-1.89806995077406,-2.35517109974099,0.0243719874344094,0.936326878007133,79675,"2"
"158","STOM",-0.350299875644687,2.27114615137452,-2.35516613182881,0.0243722666558004,0.936326878007133,2040,"9"
"159","SULT1A4",-0.591195790256892,-1.70547636447608,-2.35233898372921,0.0245316367014321,0.936326878007133,445329,"16"
"160","SMARCA1",0.198236844721367,0.783553325006536,2.35188217612756,0.0245574758219947,0.936326878007133,6594,"X"
"161","LARP1B",-0.267810102355108,-2.14465291603799,-2.35183945340887,0.0245598936720672,0.936326878007133,55132,"4"
"162","RBP5",-0.527084383330764,0.0580563460754043,-2.34434888822839,0.0249871577484905,0.946610098535311,83758,"12"
"163","UNC119",0.457538708529792,-3.21963268513995,2.34173090515612,0.0251380655036259,0.946610098535311,9094,"17"
"164","GGA2",0.247800953880656,0.680660185462789,2.33866121326355,0.0253160596752991,0.947499843213329,23062,"16"
"165","RCOR3",0.2076620842579,0.230201098515895,2.33559008066648,0.0254952760025167,0.94842426729362,55758,"1"
"166","GALNT7",-0.225262341963297,-0.408203511248165,-2.33229453138599,0.0256888620011075,0.94986888531806,51809,"4"
"167","NMRAL1",-0.305109312212463,-0.566246331787524,-2.32354870339035,0.0262090568796199,0.950114322969714,57407,"16"
"168","TLE5",0.268573582124079,-0.346674669517934,2.320692060608,0.026381015632963,0.950114322969714,166,"19"
"169","DHTKD1",-0.216646312520595,0.708611622264536,-2.31620931773196,0.026652911318257,0.950114322969714,55526,"10"
"170","PMF1-BGLAP",0.531271702058623,-5.36249210775042,2.31599082212635,0.0266662282719148,0.950114322969714,100527963,"1"
"171","MECP2",0.255245362262722,2.63949744630921,2.31465487528336,0.0267477826235499,0.950114322969714,4204,"X"
"172","ASPH",-0.197694747736599,0.982165673358916,-2.31433188077695,0.0267675339029918,0.950114322969714,444,"8"
"173","MBD3",0.334813072531845,-2.39795497077878,2.31414373871488,0.02677904494522,0.950114322969714,53615,"19"
"174","HM13",-0.221858465311791,3.19507911623198,-2.31131817631544,0.0269524580670564,0.95077119319306,81502,"20"
"175","LMOD1",-0.461331711817255,-1.04574020537817,-2.30407149890535,0.0274018432192979,0.959248025735898,25802,"1"
"176","CCDC88A",0.227730891767826,-1.42211821429416,2.30241803400069,0.0275053197343627,0.959248025735898,55704,"2"
"177","TANC1",-0.378999636580022,-2.13943531156655,-2.2964350889137,0.0278826885320519,0.96556534279626,85461,"2"
"178","TAF6L",0.254239093271135,-1.20526466029553,2.29003050877856,0.0282918095783546,0.96556534279626,10629,"11"
"179","IRF2BP1",0.200482543629876,-0.514554939317076,2.28213698213491,0.028803467471089,0.96556534279626,26145,"19"
"180","PDP2",0.273538028911679,-3.64341448722716,2.27872544992768,0.029027165519269,0.96556534279626,57546,"16"
"181","PDCD7",0.252469773898853,-2.29313863352608,2.27108420057189,0.0295338840674794,0.96556534279626,10081,"15"
"182","ACOT7",-0.279395703717266,0.261747306230987,-2.26704635809454,0.0298048429054974,0.96556534279626,11332,"1"
"183","CWC15",0.269575554676371,0.247025669466759,2.26412207121386,0.0300024676317301,0.96556534279626,51503,"11"
"184","KCTD12",0.37281777300712,2.88246973252333,2.25810929823292,0.0304125119619961,0.96556534279626,115207,"13"
"185","SLC1A4",-0.275140521635135,-0.386817880528517,-2.25789173435003,0.0304274426210342,0.96556534279626,6509,"2"
"186","LGALS4",-0.748669731401264,1.78937359500709,-2.2545564365042,0.0306571568101347,0.96556534279626,3960,"19"
"187","ERO1A",-0.17856956806645,2.35579541324634,-2.2542462996841,0.0306785958775703,0.96556534279626,30001,"14"
"188","APOE",-0.471135641468494,1.89029273947589,-2.25079094782159,0.0309183672351649,0.96556534279626,348,"19"
"189","ZNF593",-0.741114215902655,-3.99974461888146,-2.2496018797302,0.0310012657904796,0.96556534279626,51042,"1"
"190","ALDOC",0.265441647870312,1.47839442175772,2.24876946564041,0.0310594178683147,0.96556534279626,230,"17"
"191","KIF16B",0.26665944875134,-0.0413305511564436,2.24387399248565,0.0314033951249654,0.96556534279626,55614,"20"
"192","ZKSCAN1",0.230485410360914,0.0750145400789151,2.24170765380112,0.0315566974675577,0.96556534279626,7586,"7"
"193","HERC5",0.205636285577625,-1.48139632302032,2.23522520155402,0.0320194424955108,0.96556534279626,51191,"4"
"194","SMPD3",0.281498596494238,-1.0590478692707,2.23235629588466,0.0322261685064462,0.96556534279626,55512,"16"
"195","SYT5",0.290764674990697,1.73374917281309,2.23188844252554,0.0322599938229635,0.96556534279626,6861,"19"
"196","PHF14",0.189460423086961,-0.214833116787766,2.22752402066955,0.0325770701739707,0.96556534279626,9678,"7"
"197","ARID4A",0.376933682933455,-3.3107823807574,2.22626575230635,0.03266899974001,0.96556534279626,5926,"14"
"198","FOXRED1",-0.221377032249411,0.0421719891818731,-2.22619643320741,0.0326740709536632,0.96556534279626,55572,"11"
"199","CEP350",0.219005069692552,-2.09675806411353,2.22390037955446,0.0328424427571695,0.96556534279626,9857,"1"
"200","PCMTD2",0.252707925376221,-1.24116646068054,2.21669941146908,0.03337553750053,0.96556534279626,55251,"20"
"201","CENPC",0.220687873248523,-0.829538107753439,2.21491044558106,0.033509169293478,0.96556534279626,1060,"4"
"202","TBRG4",-0.135095113765615,0.706535488376458,-2.2110751978794,0.0337972650962432,0.96556534279626,9238,"7"
"203","GALC",0.370768713754743,0.631571000757232,2.20778728054018,0.0340460046918498,0.96556534279626,2581,"14"
"204","TPCN1",0.407948791794448,-3.94584442952452,2.20013151454363,0.0346315241996593,0.96556534279626,53373,"12"
"205","PGBD5",0.272233930317309,-2.12651042175785,2.19834824117317,0.0347691932723089,0.96556534279626,79605,"1"
"206","GPX3",0.351449278637398,0.662610828225661,2.19347090286435,0.0351482200457493,0.96556534279626,2878,"5"
"207","SMARCD1",0.224935703525081,-0.518909872632315,2.19193661357362,0.0352682114285888,0.96556534279626,6602,"12"
"208","PLXNA3",-0.232282393274427,-1.45534357229874,-2.18336607244988,0.0359452200354044,0.96556534279626,55558,"X"
"209","CALCOCO2",0.340359733493957,-2.08034293810987,2.1798287096493,0.0362280016378279,0.96556534279626,10241,"17"
"210","SERPIND1",-0.86324475557989,0.227333910708839,-2.17905239569842,0.0362903254999499,0.96556534279626,3053,"22"
"211","RADX",0.332723576838228,-1.60734350720422,2.17813671880069,0.0363639602771407,0.96556534279626,55086,"X"
"212","PHC1",0.508713531684302,-5.24206901885556,2.17336949213308,0.0367494715255072,0.96556534279626,1911,"12"
"213","DHX33",0.276798754866904,-1.17349206013028,2.17158007923691,0.0368951114588387,0.96556534279626,56919,"17"
"214","EP400",0.217346382992438,-0.959941241831367,2.16962606352847,0.0370547343080782,0.96556534279626,57634,"12"
"215","MRC2",0.309481649679692,-2.40293817468869,2.16830195085955,0.0371632492457407,0.96556534279626,9902,"17"
"216","PRR12",0.312247300785072,-2.40605078637185,2.16543845786545,0.0373988872745848,0.96556534279626,57479,"19"
"217","CES1",-0.68147197534935,0.0536847794980021,-2.16229666314249,0.0376589533324815,0.96556534279626,1066,"16"
"218","PCGF2",0.216838426621902,-1.30558317609114,2.15505263841881,0.0382647169813044,0.96556534279626,7703,"17"
"219","ENTPD1",-0.323025183011498,-0.61598227327149,-2.15336767767184,0.0384068514806389,0.96556534279626,953,"10"
"220","TECPR2",-0.240834914555032,-1.21512360372425,-2.15283272618762,0.0384520750794121,0.96556534279626,9895,"14"
"221","MCAM",-0.291212493399634,-0.180533049175978,-2.15140485416443,0.0385730156334385,0.96556534279626,4162,"11"
"222","ZBTB38",0.371832589581612,-4.08079908430814,2.14733371227375,0.0389196955456017,0.96556534279626,253461,"3"
"223","DTNBP1",0.318815814225498,-1.87351283095387,2.14635572344927,0.0390033871453501,0.96556534279626,84062,"6"
"224","HTT",0.177282088363301,0.49050136521038,2.1450840117981,0.039112452785726,0.96556534279626,3064,"4"
"225","MACROH2A1",0.208891328225627,5.66964443064847,2.14083137213927,0.0394791378105451,0.96556534279626,9555,"5"
"226","REXO4",0.412188828461836,-4.87697560213235,2.14043939691877,0.0395130888477548,0.96556534279626,57109,"9"
"227","DHRSX",-0.308492053548608,-1.0069727632799,-2.13655373175502,0.0398510487071404,0.96556534279626,207063,"c(""X"", ""Y"")"
"228","CSNK1G3",-0.194192563205182,-1.28159144986657,-2.13391792836456,0.0400817556519263,0.96556534279626,1456,"5"
"229","C6orf120",0.43657100410188,-3.32734605997185,2.13235573570018,0.0402190489938105,0.96556534279626,387263,"6"
"230","SHARPIN",0.164292125939697,-0.913973491133633,2.13168816747256,0.0402778451158276,0.96556534279626,81858,"8"
"231","GNAS",0.247477631912579,2.25751900629084,2.1307942829982,0.0403566932192361,0.96556534279626,2778,"20"
"232","SIN3B",0.198913696177573,-1.46316672183936,2.12858036017872,0.0405525683450268,0.96556534279626,23309,"19"
"233","TAF12",-0.239673571921176,-2.89735433118849,-2.12556997601661,0.0408202594615065,0.96556534279626,6883,"1"
"234","NKX2-2",0.279485514305073,-1.38447051605546,2.12307700586934,0.0410431229706854,0.96556534279626,4821,"20"
"235","TRIT1",-0.531983095523746,-0.845412230442507,-2.11991444056144,0.0413273943176989,0.96556534279626,54802,"1"
"236","JPT2",0.291440214897727,-0.679728416338846,2.11824810069171,0.041477874643033,0.96556534279626,90861,"16"
"237","NBEAL1",0.192416027428842,-1.0947484913819,2.11752254011863,0.041543548278558,0.96556534279626,65065,"2"
"238","CELF6",0.230398814486268,-1.26489838877126,2.11732183524043,0.0415617311701641,0.96556534279626,60677,"15"
"239","IFT88",-0.402310083564954,-3.05361535496798,-2.11675489753716,0.0416131309909369,0.96556534279626,8100,"13"
"240","PPP6R2",0.186801156976478,0.408833478524324,2.11593174265875,0.0416878600346622,0.96556534279626,9701,"22"
"241","VASN",0.369551850892551,-2.82553367695391,2.11463005606515,0.0418062740367008,0.96556534279626,114990,"16"
"242","NUCB1",0.202310962575062,1.42970081166887,2.11270805117076,0.0419816616269692,0.96556534279626,4924,"19"
"243","NDUFA4L2",-0.268121466722987,-1.62072016984159,-2.10948310498747,0.0422774064871778,0.96556534279626,56901,"12"
"244","PHF12",0.379307902301904,-2.81024406677991,2.10618646796825,0.0425816260974286,0.96556534279626,57649,"17"
"245","TTLL12",0.196270673814578,1.27338504297471,2.09849155457427,0.0432992577815119,0.96556534279626,23170,"22"
"246","RAPGEF2",0.279134166506645,-2.97606885493757,2.09835309822503,0.0433122674251328,0.96556534279626,9693,"4"
"247","PPP1R2",0.318356287152342,-0.242695215600454,2.09692579792589,0.0434465805989668,0.96556534279626,5504,"3"
"248","SLC22A17",0.328629429109744,-0.82775851826822,2.08907818363405,0.0441916457604373,0.96556534279626,51310,"14"
"249","COPZ2",-0.460647895556825,-2.95885024518312,-2.0885215899102,0.0442449147786992,0.96556534279626,51226,"17"
"250","NPDC1",0.286565295975481,0.278971394453949,2.08770476761989,0.0443231915081247,0.96556534279626,56654,"9"
"251","DSN1",-0.369231019514219,-2.83593266991274,-2.08476076913938,0.0446063304336215,0.96556534279626,79980,"20"
"252","IGFBP5",0.521269605977246,0.503486896637653,2.0845721293487,0.0446245270448922,0.96556534279626,3488,"2"
"253","GUCY1B1",-0.156717343202332,-0.118503404811587,-2.08413680805623,0.0446665440517947,0.96556534279626,2983,"4"
"254","NFYB",0.215838380316602,-0.982160646813608,2.0810443504277,0.0449660307122347,0.96556534279626,4801,"12"
"255","CHCHD6",-0.169997039037858,0.920497141038426,-2.0807687577909,0.044992805864889,0.96556534279626,84303,"3"
"256","GRB14",-0.36821930193052,-1.92679599961162,-2.08044471612412,0.0450243060265351,0.96556534279626,2888,"2"
"257","AGPAT2",0.284860295536557,0.0518529661484971,2.0784392342118,0.0452196915734615,0.96556534279626,10555,"9"
"258","RALGPS2",0.389935349217531,-2.46533690081607,2.07712358656236,0.0453482744968509,0.96556534279626,55103,"1"
"259","C15orf39",0.304704322046099,-5.2950145425419,2.07423589642931,0.0456316272974644,0.96556534279626,56905,"15"
"260","HSPA4L",0.174022863169411,1.36718098646992,2.07416483668474,0.0456386195819232,0.96556534279626,22824,"4"
"261","ZC2HC1A",0.340349039675286,-0.724415920814097,2.07375053625367,0.045679405546385,0.96556534279626,51101,"8"
"262","PGM5",-0.302243009948296,-0.428390280773198,-2.07177954077175,0.0458738803311178,0.96556534279626,5239,"9"
"263","HDAC8",0.557353327204477,-4.71467153813931,2.07036817137542,0.0460135847603687,0.96556534279626,55869,"X"
"264","PPP1R14B",0.594971857875844,-1.7980017896296,2.07012874776502,0.0460373211884579,0.96556534279626,26472,"11"
"265","ALPK3",0.226620337901464,1.05942310142683,2.06994450549866,0.0460555942739779,0.96556534279626,57538,"15"
"266","FBXO9",0.317191884533605,-1.58666740002955,2.0694820331512,0.0461014902204284,0.96556534279626,26268,"6"
"267","ANKRD13A",0.159327770462229,-0.686470296343889,2.06759394498318,0.0462892823083278,0.96556534279626,88455,"12"
"268","MTG1",-0.188308121332995,0.107520829315608,-2.06700289304979,0.0463482072519288,0.96556534279626,92170,"10"
"269","SLC25A46",0.195758420871009,0.212456076943873,2.06543878531867,0.0465044592123612,0.96556534279626,91137,"5"
"270","POLR1F",0.377032073405866,-1.83575152550708,2.0632939628993,0.0467194761934799,0.96556534279626,221830,"7"
"271","SPATA33",0.364252900738391,-2.89479800027207,2.0626238858012,0.0467868297867322,0.96556534279626,124045,"16"
"272","RIOK1",0.256434005420027,-2.00557579164746,2.05831827914856,0.047221651288665,0.96556534279626,83732,"6"
"273","GALNS",0.19026485224274,0.140484361321909,2.05685271504671,0.0473704653831424,0.96556534279626,2588,"16"
"274","HNF4A",0.335598271936508,-1.81927604989387,2.05622863017126,0.0474339601508156,0.96556534279626,3172,"20"
"275","PLCH2",-0.334351734317817,-1.34338741911274,-2.05393531451077,0.0476679255608689,0.96556534279626,9651,"1"
"276","INTS12",0.177617083377035,-1.10602820082365,2.0533940811545,0.0477232899975006,0.96556534279626,57117,"4"
"277","NKRF",-0.188857623692219,-1.04158636756062,-2.05338419115761,0.0477243022006825,0.96556534279626,55922,"X"
"278","P4HTM",0.292352936192986,-0.556932984597727,2.04961719075988,0.0481112129521559,0.96556534279626,54681,"3"
"279","GTF2H4",-0.212256836790157,-1.97326553440593,-2.04784609356717,0.0482940723462055,0.96556534279626,2968,"6"
"280","ME3",-0.268603235823746,-0.0587590457333847,-2.04576926439174,0.048509273601757,0.96556534279626,10873,"11"
"281","KRT3",0.947390326059964,-2.63766345169851,2.04265675747501,0.0488333660190841,0.96556534279626,3850,"12"
"282","PDE8B",-0.31868421709534,-2.38972356151987,-2.04150098922941,0.0489541936595837,0.96556534279626,8622,"5"
"283","KANK3",-0.274181139542091,-1.13002005944294,-2.03970055064831,0.049142939088896,0.96556534279626,256949,"19"
"284","NOA1",-0.332747411441303,-2.02430601559687,-2.03922677135184,0.0491927126462875,0.96556534279626,84273,"4"
"285","ZNF516",0.218599501814889,-1.56607053505295,2.03558488986695,0.049576792327691,0.96556534279626,9658,"18"
"286","ARID4B",-0.286078047039315,-1.5303384209897,-2.03439269120858,0.0497030931093785,0.96556534279626,51742,"1"
"287","CEP85",0.393939785387319,-0.554479726206962,2.03323123261061,0.0498264081320325,0.96556534279626,64793,"1"
"288","RIPOR1",-0.178666996115143,0.115486968122963,-2.03282709794781,0.0498693789080273,0.96556534279626,79567,"16"
"289","RAP1GAP",0.323034957631808,-0.516322469296351,2.03221433428068,0.0499345946433824,0.96556534279626,5909,"1"
"290","DMAP1",0.171779175552308,-0.443326461381185,2.03155254170288,0.0500051123072492,0.96556534279626,55929,"1"
"291","GPT",-0.54601379194001,-2.63057257891959,-2.03003041284169,0.050167634427632,0.96556534279626,2875,"8"
"292","MANEAL",0.228131211441859,-0.933208244236139,2.02680044229712,0.0505140395610871,0.96556534279626,149175,"1"
"293","SLC25A25",-0.166084190879295,1.16668639098675,-2.02477445274897,0.0507323874040758,0.96556534279626,114789,"9"
"294","MBP",0.325466686572861,-1.08925554260304,2.02093308272823,0.0511486519430224,0.96556534279626,4155,"18"
"295","NPC1",-0.163068555709804,-0.0112012940397802,-2.01993466582547,0.0512573316034311,0.96556534279626,4864,"18"
"296","RAPGEF6",-0.24544766064074,-0.188373058805084,-2.01957593632499,0.0512964292781364,0.96556534279626,51735,"5"
"297","RNF181",-0.222979497355515,-0.306286836883424,-2.01637131640428,0.0516468564569693,0.96556534279626,51255,"2"
"298","SDF4",0.197021181529878,1.13828540353634,2.01564985377043,0.0517260366672801,0.96556534279626,51150,"1"
"299","RAB34",-0.444774011010752,-3.49720561861613,-2.01481275588091,0.0518180406773547,0.96556534279626,83871,"17"
"300","TMEM131",-0.179197085600571,-0.097091341097708,-2.01174696310165,0.0521562182010275,0.96556534279626,23505,"2"
"301","SIPA1L3",0.256696758137171,0.531075953801713,2.00892259531339,0.0524694687051723,0.96556534279626,23094,"19"
"302","RBPJ",0.171506401140067,-1.24401610421057,2.00871617969753,0.0524924265130842,0.96556534279626,3516,"4"
"303","SMARCD3",0.548717085762074,-2.27071805491723,2.00673196267475,0.0527135612369988,0.96556534279626,6604,"7"
"304","VWA5A",0.259688466801424,2.92615856094912,2.0054219172232,0.052860006802215,0.96556534279626,4013,"11"
"305","DYNC2LI1",0.222706942935719,-2.01670080072328,2.00526271896025,0.0528778272054935,0.96556534279626,51626,"2"
"306","DPYD",-0.284575541267473,-2.00628465295057,-2.00503589070535,0.0529032270578468,0.96556534279626,1806,"1"
"307","RFX3",0.219305828678878,-1.0060220672152,2.00354051274255,0.0530709435459374,0.96556534279626,5991,"9"
"308","GPRIN3",0.225380942014838,-0.184563129917753,2.00198441014028,0.0532459629282766,0.96556534279626,285513,"4"
"309","EVI5",0.244976516790097,-2.45751741119014,2.00094935357288,0.0533626573172149,0.96556534279626,7813,"1"
"310","DPP4",0.309402743221093,2.18149503488484,2.00043529032302,0.053420696694192,0.96556534279626,1803,"2"
"311","PLSCR1",-0.356887351624583,-0.427545632211069,-1.99803890486526,0.0536919831301077,0.96556534279626,5359,"3"
"312","PDF",-0.189497653696097,0.408771735914852,-1.99781716065717,0.053717146615319,0.96556534279626,64146,"16"
"313","GNG5",0.255820811711064,-0.170652504328045,1.99127221582502,0.0544645086536247,0.96556534279626,2787,"1"
"314","COL6A6",-0.55729609795663,-0.223978670593322,-1.98880913768037,0.0547481020563642,0.96556534279626,131873,"3"
"315","FMNL2",-0.277496364189198,-0.962890081913962,-1.9861289080978,0.0550581576212982,0.96556534279626,114793,"2"
"316","ZSCAN18",0.240354698548393,-0.19066112703739,1.98587142719037,0.0550880239559145,0.96556534279626,65982,"19"
"317","GIMAP1",-0.279975061095438,-0.557019695746624,-1.98468466311294,0.0552258642372214,0.96556534279626,170575,"7"
"318","NDRG2",-0.332718461752732,-0.217580412446209,-1.98047831430183,0.0557168430685073,0.96556534279626,57447,"14"
"319","PLEKHA2",0.294917121088003,0.197983353156188,1.97859169539525,0.05593828584136,0.96556534279626,59339,"8"
"320","IFIH1",-0.272521812763228,-2.28481142027649,-1.97688825808925,0.0561388846109852,0.96556534279626,64135,"2"
"321","CD14",0.253077410997014,-1.14773105850057,1.97385658925719,0.0564974446205155,0.96556534279626,929,"5"
"322","ARHGDIB",-0.302328139429981,2.25020261057442,-1.97326812595368,0.0565672732313694,0.96556534279626,397,"12"
"323","SELENON",0.318534478653187,-3.20743888174006,1.97222063171998,0.0566917572316998,0.96556534279626,57190,"1"
"324","RREB1",0.309575789565139,-2.52813635362807,1.97133508493122,0.0567971810170922,0.96556534279626,6239,"6"
"325","SPRED2",0.574050746195789,-4.95242179601421,1.97066299473653,0.0568773065675248,0.96556534279626,200734,"2"
"326","ITGB4",-0.326186593628382,-0.208143934234312,-1.97032458807037,0.0569176880381019,0.96556534279626,3691,"17"
"327","DPP7",0.324479636746382,4.28960601521988,1.969430137787,0.0570245411288024,0.96556534279626,29952,"9"
